Soil_color,Nitrogen,Phosphorus,Potassium,Rainfall,Temperature,Crop,Fertilizer
Red,60,30,25,700,25,Tur,SSP
Red,50,35,20,600,30,Tur,SSP
Red,55,35,20,600,30,Tur,SSP
Red,60,35,20,600,30,Tur,SSP
Red,50,40,25,700,35,Tur,SSP
Red,55,40,25,700,35,Tur,SSP
Red,60,40,25,700,35,Tur,SSP
Black,40,25,10,500,20,Gram,DAP
Black,45,25,10,500,20,Gram,DAP
Black,50,25,10,500,20,Gram,DAP
Black,40,30,15,600,25,Gram,DAP
Black,45,30,15,600,25,Gram,DAP
Black,50,30,15,600,25,Gram,DAP
Black,40,25,15,500,20,Gram,MOP
Black,45,25,15,500,20,Gram,MOP
Black,50,25,15,500,20,Gram,MOP
Black,40,30,10,600,25,Gram,MOP
Black,45,30,10,600,25,Gram,MOP
Black,50,30,10,600,25,Gram,MOP
Red,80,40,40,1000,25,Rice,Urea
Red,85,40,40,1000,25,Rice,Urea
Red,90,40,40,1000,25,Rice,Urea
Red,95,40,40,1000,25,Rice,Urea
Red,100,40,40,1000,25,Rice,Urea
Red,105,40,40,1000,25,Rice,Urea
Red,110,40,40,1000,25,Rice,Urea
Red,115,40,40,1000,25,Rice,Urea
Red,120,40,40,1000,25,Rice,Urea
Red,80,45,45,1100,30,Rice,Urea
Red,85,45,45,1100,30,Rice,Urea
Red,90,45,45,1100,30,Rice,Urea
Red,95,45,45,1100,30,Rice,Urea
Red,100,45,45,1100,30,Rice,Urea
Red,105,45,45,1100,30,Rice,Urea
Red,110,45,45,1100,30,Rice,Urea
Red,115,45,45,1100,30,Rice,Urea
Red,120,45,45,1100,30,Rice,Urea
Red,80,50,50,1200,35,Rice,Urea
Red,85,50,50,1200,35,Rice,Urea
Red,90,50,50,1200,35,Rice,Urea
Red,95,50,50,1200,35,Rice,Urea
Red,100,50,50,1200,35,Rice,Urea
Red,105,50,50,1200,35,Rice,Urea
Red,110,50,50,1200,35,Rice,Urea
Red,115,50,50,1200,35,Rice,Urea
Red,120,50,50,1200,35,Rice,Urea
Red,80,55,55,1300,25,Rice,Urea
Red,85,55,55,1300,25,Rice,Urea
Red,90,55,55,1300,25,Rice,Urea
Red,95,55,55,1300,25,Rice,Urea
Red,100,55,55,1300,25,Rice,Urea
Red,105,55,55,1300,25,Rice,Urea
Red,110,55,55,1300,25,Rice,Urea
Red,115,55,55,1300,25,Rice,Urea
Red,120,55,55,1300,25,Rice,Urea
Red,80,60,60,1400,30,Rice,Urea
Red,85,60,60,1400,30,Rice,Urea
Red,90,60,60,1400,30,Rice,Urea
Red,95,60,60,1400,30,Rice,Urea
Red,100,60,60,1400,30,Rice,Urea
Red,105,60,60,1400,30,Rice,Urea
Red,110,60,60,1400,30,Rice,Urea
Red,115,60,60,1400,30,Rice,Urea
Red,120,60,60,1400,30,Rice,Urea
Red,80,40,45,1500,35,Rice,50:26:26 NPK
Red,85,40,45,1500,35,Rice,50:26:26 NPK
Red,90,40,45,1500,35,Rice,50:26:26 NPK
Red,95,40,45,1500,35,Rice,50:26:26 NPK
Red,100,40,45,1500,35,Rice,50:26:26 NPK
Red,105,40,45,1500,35,Rice,50:26:26 NPK
Red,110,40,45,1500,35,Rice,50:26:26 NPK
Red,115,40,45,1500,35,Rice,50:26:26 NPK
Red,120,40,45,1500,35,Rice,50:26:26 NPK
Red,80,45,50,1000,25,Rice,50:26:26 NPK
Red,85,45,50,1000,25,Rice,50:26:26 NPK
Red,90,45,50,1000,25,Rice,50:26:26 NPK
Red,95,45,50,1000,25,Rice,50:26:26 NPK
Red,100,45,50,1000,25,Rice,50:26:26 NPK
Red,105,45,50,1000,25,Rice,50:26:26 NPK
Red,110,45,50,1000,25,Rice,50:26:26 NPK
Red,115,45,50,1000,25,Rice,50:26:26 NPK
Red,120,45,50,1000,25,Rice,50:26:26 NPK
Red,80,50,55,1100,30,Rice,50:26:26 NPK
Red,85,50,55,1100,30,Rice,50:26:26 NPK
Red,90,50,55,1100,30,Rice,50:26:26 NPK
Red,95,50,55,1100,30,Rice,50:26:26 NPK
Red,100,50,55,1100,30,Rice,50:26:26 NPK
Red,105,50,55,1100,30,Rice,50:26:26 NPK
Red,110,50,55,1100,30,Rice,50:26:26 NPK
Red,115,50,55,1100,30,Rice,50:26:26 NPK
Red,120,50,55,1100,30,Rice,50:26:26 NPK
Red,80,55,60,1200,35,Rice,50:26:26 NPK
Red,85,55,60,1200,35,Rice,50:26:26 NPK
Red,90,55,60,1200,35,Rice,50:26:26 NPK
Red,95,55,60,1200,35,Rice,50:26:26 NPK
Red,100,55,60,1200,35,Rice,50:26:26 NPK
Red,105,55,60,1200,35,Rice,50:26:26 NPK
Red,110,55,60,1200,35,Rice,50:26:26 NPK
Red,115,55,60,1200,35,Rice,50:26:26 NPK
Red,120,55,60,1200,35,Rice,50:26:26 NPK
Red,80,60,40,1300,25,Rice,50:26:26 NPK
Red,85,60,40,1300,25,Rice,50:26:26 NPK
Red,90,60,40,1300,25,Rice,50:26:26 NPK
Red,95,60,40,1300,25,Rice,50:26:26 NPK
Red,100,60,40,1300,25,Rice,50:26:26 NPK
Red,105,60,40,1300,25,Rice,50:26:26 NPK
Red,110,60,40,1300,25,Rice,50:26:26 NPK
Red,115,60,40,1300,25,Rice,50:26:26 NPK
Red,120,60,40,1300,25,Rice,50:26:26 NPK
Red,80,40,50,1400,30,Rice,Urea
Red,85,40,50,1400,30,Rice,Urea
Red,90,40,50,1400,30,Rice,Urea
Red,95,40,50,1400,30,Rice,Urea
Red,100,40,50,1400,30,Rice,Urea
Red,105,40,50,1400,30,Rice,Urea
Red,110,40,50,1400,30,Rice,Urea
Red,115,40,50,1400,30,Rice,Urea
Red,120,40,50,1400,30,Rice,Urea
Red,80,45,55,1500,35,Rice,Urea
Red,85,45,55,1500,35,Rice,Urea
Red,90,45,55,1500,35,Rice,Urea
Red,95,45,55,1500,35,Rice,Urea
Red,100,45,55,1500,35,Rice,Urea
Red,105,45,55,1500,35,Rice,Urea
Red,110,45,55,1500,35,Rice,Urea
Red,115,45,55,1500,35,Rice,Urea
Red,120,45,55,1500,35,Rice,Urea
Red,80,50,60,1000,25,Rice,Urea
Red,85,50,60,1000,25,Rice,Urea
Red,90,50,60,1000,25,Rice,Urea
Red,95,50,60,1000,25,Rice,Urea
Red,100,50,60,1000,25,Rice,Urea
Red,105,50,60,1000,25,Rice,Urea
Red,110,50,60,1000,25,Rice,Urea
Red,115,50,60,1000,25,Rice,Urea
Red,120,50,60,1000,25,Rice,Urea
Red,80,55,40,1100,30,Rice,Urea
Red,85,55,40,1100,30,Rice,Urea
Red,90,55,40,1100,30,Rice,Urea
Red,95,55,40,1100,30,Rice,Urea
Red,100,55,40,1100,30,Rice,Urea
Red,105,55,40,1100,30,Rice,Urea
Red,110,55,40,1100,30,Rice,Urea
Red,115,55,40,1100,30,Rice,Urea
Red,120,55,40,1100,30,Rice,Urea
Red,80,60,45,1200,35,Rice,Urea
Red,85,60,45,1200,35,Rice,Urea
Red,90,60,45,1200,35,Rice,Urea
Red,95,60,45,1200,35,Rice,Urea
Red,100,60,45,1200,35,Rice,Urea
Red,105,60,45,1200,35,Rice,Urea
Red,110,60,45,1200,35,Rice,Urea
Red,115,60,45,1200,35,Rice,Urea
Red,120,60,45,1200,35,Rice,Urea
Red,80,40,55,1300,25,Rice,50:26:26 NPK
Red,85,40,55,1300,25,Rice,50:26:26 NPK
Red,90,40,55,1300,25,Rice,50:26:26 NPK
Red,95,40,55,1300,25,Rice,50:26:26 NPK
Red,100,40,55,1300,25,Rice,50:26:26 NPK
Red,105,40,55,1300,25,Rice,50:26:26 NPK
Red,110,40,55,1300,25,Rice,50:26:26 NPK
Red,115,40,55,1300,25,Rice,50:26:26 NPK
Red,120,40,55,1300,25,Rice,50:26:26 NPK
Red,80,45,60,1400,30,Rice,50:26:26 NPK
Red,85,45,60,1400,30,Rice,50:26:26 NPK
Red,90,45,60,1400,30,Rice,50:26:26 NPK
Red,95,45,60,1400,30,Rice,50:26:26 NPK
Red,100,45,60,1400,30,Rice,50:26:26 NPK
Red,105,45,60,1400,30,Rice,50:26:26 NPK
Red,110,45,60,1400,30,Rice,50:26:26 NPK
Red,115,45,60,1400,30,Rice,50:26:26 NPK
Red,120,45,60,1400,30,Rice,50:26:26 NPK
Red,80,50,40,1500,35,Rice,50:26:26 NPK
Red,85,50,40,1500,35,Rice,50:26:26 NPK
Red,90,50,40,1500,35,Rice,50:26:26 NPK
Red,95,50,40,1500,35,Rice,50:26:26 NPK
Red,100,50,40,1500,35,Rice,50:26:26 NPK
Red,105,50,40,1500,35,Rice,50:26:26 NPK
Red,110,50,40,1500,35,Rice,50:26:26 NPK
Red,115,50,40,1500,35,Rice,50:26:26 NPK
Red,120,50,40,1500,35,Rice,50:26:26 NPK
Red,80,55,45,1000,25,Rice,50:26:26 NPK
Red,85,55,45,1000,25,Rice,50:26:26 NPK
Red,90,55,45,1000,25,Rice,50:26:26 NPK
Red,95,55,45,1000,25,Rice,50:26:26 NPK
Red,100,55,45,1000,25,Rice,50:26:26 NPK
Red,105,55,45,1000,25,Rice,50:26:26 NPK
Red,110,55,45,1000,25,Rice,50:26:26 NPK
Red,115,55,45,1000,25,Rice,50:26:26 NPK
Red,120,55,45,1000,25,Rice,50:26:26 NPK
Red,80,60,50,1100,30,Rice,50:26:26 NPK
Red,85,60,50,1100,30,Rice,50:26:26 NPK
Red,90,60,50,1100,30,Rice,50:26:26 NPK
Red,95,60,50,1100,30,Rice,50:26:26 NPK
Red,100,60,50,1100,30,Rice,50:26:26 NPK
Red,105,60,50,1100,30,Rice,50:26:26 NPK
Red,110,60,50,1100,30,Rice,50:26:26 NPK
Red,115,60,50,1100,30,Rice,50:26:26 NPK
Red,120,60,50,1100,30,Rice,50:26:26 NPK
Red,80,40,60,1200,35,Rice,Urea
Red,85,40,60,1200,35,Rice,Urea
Red,90,40,60,1200,35,Rice,Urea
Red,95,40,60,1200,35,Rice,Urea
Red,100,40,60,1200,35,Rice,Urea
Red,105,40,60,1200,35,Rice,Urea
Red,110,40,60,1200,35,Rice,Urea
Red,115,40,60,1200,35,Rice,Urea
Red,120,40,60,1200,35,Rice,Urea
Red,80,45,40,1300,25,Rice,Urea
Red,85,45,40,1300,25,Rice,Urea
Red,90,45,40,1300,25,Rice,Urea
Red,95,45,40,1300,25,Rice,Urea
Red,100,45,40,1300,25,Rice,Urea
Red,105,45,40,1300,25,Rice,Urea
Red,110,45,40,1300,25,Rice,Urea
Red,115,45,40,1300,25,Rice,Urea
Red,120,45,40,1300,25,Rice,Urea
Red,80,50,45,1400,30,Rice,Urea
Red,85,50,45,1400,30,Rice,Urea
Red,90,50,45,1400,30,Rice,Urea
Red,95,50,45,1400,30,Rice,Urea
Red,100,50,45,1400,30,Rice,Urea
Red,105,50,45,1400,30,Rice,Urea
Red,110,50,45,1400,30,Rice,Urea
Red,115,50,45,1400,30,Rice,Urea
Red,120,50,45,1400,30,Rice,Urea
Red,80,55,50,1500,35,Rice,Urea
Red,85,55,50,1500,35,Rice,Urea
Red,90,55,50,1500,35,Rice,Urea
Red,95,55,50,1500,35,Rice,Urea
Red,100,55,50,1500,35,Rice,Urea
Red,105,55,50,1500,35,Rice,Urea
Red,110,55,50,1500,35,Rice,Urea
Red,115,55,50,1500,35,Rice,Urea
Red,120,55,50,1500,35,Rice,Urea
Red,80,60,55,1000,20,Rice,Urea
Red,85,60,55,1000,20,Rice,Urea
Red,90,60,55,1000,20,Rice,Urea
Red,95,60,55,1000,20,Rice,Urea
Red,100,60,55,1000,20,Rice,Urea
Red,105,60,55,1000,20,Rice,Urea
Red,110,60,55,1000,20,Rice,Urea
Red,115,60,55,1000,20,Rice,Urea
Red,120,60,55,1000,20,Rice,Urea
Black,40,20,20,400,25,Jowar,10:26:26 NPK
Black,45,20,20,400,25,Jowar,10:26:26 NPK
Black,50,20,20,400,25,Jowar,10:26:26 NPK
Black,55,20,20,400,25,Jowar,10:26:26 NPK
Black,60,20,20,400,25,Jowar,10:26:26 NPK
Black,40,25,25,500,30,Jowar,10:26:26 NPK
Black,45,25,25,500,30,Jowar,10:26:26 NPK
Black,50,25,25,500,30,Jowar,10:26:26 NPK
Black,55,25,25,500,30,Jowar,10:26:26 NPK
Black,60,25,25,500,30,Jowar,10:26:26 NPK
Black,40,30,30,600,35,Jowar,10:26:26 NPK
Black,45,30,30,600,35,Jowar,10:26:26 NPK
Black,50,30,30,600,35,Jowar,10:26:26 NPK
Black,55,30,30,600,35,Jowar,10:26:26 NPK
Black,60,30,30,600,35,Jowar,10:26:26 NPK
Black,40,35,35,400,25,Jowar,10:26:26 NPK
Black,45,35,35,400,25,Jowar,10:26:26 NPK
Black,50,35,35,400,25,Jowar,10:26:26 NPK
Black,55,35,35,400,25,Jowar,10:26:26 NPK
Black,60,35,35,400,25,Jowar,10:26:26 NPK
Black,40,40,40,500,30,Jowar,10:26:26 NPK
Black,45,40,40,500,30,Jowar,10:26:26 NPK
Black,50,40,40,500,30,Jowar,10:26:26 NPK
Black,55,40,40,500,30,Jowar,10:26:26 NPK
Black,60,40,40,500,30,Jowar,10:26:26 NPK
Black,40,20,25,600,35,Jowar,Urea
Black,45,20,25,600,35,Jowar,Urea
Black,50,20,25,600,35,Jowar,Urea
Black,55,20,25,600,35,Jowar,Urea
Black,60,20,25,600,35,Jowar,Urea
Black,40,25,30,400,25,Jowar,Urea
Black,45,25,30,400,25,Jowar,Urea
Black,50,25,30,400,25,Jowar,Urea
Black,55,25,30,400,25,Jowar,Urea
Black,60,25,30,400,25,Jowar,Urea
Black,40,30,35,500,30,Jowar,Urea
Black,45,30,35,500,30,Jowar,Urea
Black,50,30,35,500,30,Jowar,Urea
Black,55,30,35,500,30,Jowar,Urea
Black,60,30,35,500,30,Jowar,Urea
Black,40,35,40,600,35,Jowar,Urea
Black,45,35,40,600,35,Jowar,Urea
Black,50,35,40,600,35,Jowar,Urea
Black,55,35,40,600,35,Jowar,Urea
Black,60,35,40,600,35,Jowar,Urea
Black,40,40,20,400,25,Jowar,Urea
Black,45,40,20,400,25,Jowar,Urea
Black,50,40,20,400,25,Jowar,Urea
Black,55,40,20,400,25,Jowar,Urea
Black,60,40,20,400,25,Jowar,Urea
Black,40,20,30,500,30,Jowar,SSP
Black,45,20,30,500,30,Jowar,SSP
Black,50,20,30,500,30,Jowar,SSP
Black,55,20,30,500,30,Jowar,SSP
Black,60,20,30,500,30,Jowar,SSP
Black,40,25,35,600,35,Jowar,SSP
Black,45,25,35,600,35,Jowar,SSP
Black,50,25,35,600,35,Jowar,SSP
Black,55,25,35,600,35,Jowar,SSP
Black,60,25,35,600,35,Jowar,SSP
Black,40,30,40,400,25,Jowar,SSP
Black,45,30,40,400,25,Jowar,SSP
Black,50,30,40,400,25,Jowar,SSP
Black,55,30,40,400,25,Jowar,SSP
Black,60,30,40,400,25,Jowar,SSP
Black,40,35,20,500,30,Jowar,SSP
Black,45,35,20,500,30,Jowar,SSP
Black,50,35,20,500,30,Jowar,SSP
Black,55,35,20,500,30,Jowar,SSP
Black,60,35,20,500,30,Jowar,SSP
Black,40,40,25,600,35,Jowar,SSP
Black,45,40,25,600,35,Jowar,SSP
Black,50,40,25,600,35,Jowar,SSP
Black,55,40,25,600,35,Jowar,SSP
Black,60,40,25,600,35,Jowar,SSP
Black,40,20,35,400,25,Jowar,10:26:26 NPK
Black,45,20,35,400,25,Jowar,10:26:26 NPK
Black,50,20,35,400,25,Jowar,10:26:26 NPK
Black,55,20,35,400,25,Jowar,10:26:26 NPK
Black,60,20,35,400,25,Jowar,10:26:26 NPK
Black,40,25,40,500,30,Jowar,10:26:26 NPK
Black,45,25,40,500,30,Jowar,10:26:26 NPK
Black,50,25,40,500,30,Jowar,10:26:26 NPK
Black,55,25,40,500,30,Jowar,10:26:26 NPK
Black,60,25,40,500,30,Jowar,10:26:26 NPK
Black,40,30,20,600,35,Jowar,10:26:26 NPK
Black,45,30,20,600,35,Jowar,10:26:26 NPK
Black,50,30,20,600,35,Jowar,10:26:26 NPK
Black,55,30,20,600,35,Jowar,10:26:26 NPK
Black,60,30,20,600,35,Jowar,10:26:26 NPK
Black,40,35,25,400,25,Jowar,10:26:26 NPK
Black,45,35,25,400,25,Jowar,10:26:26 NPK
Black,50,35,25,400,25,Jowar,10:26:26 NPK
Black,55,35,25,400,25,Jowar,10:26:26 NPK
Black,60,35,25,400,25,Jowar,10:26:26 NPK
Black,40,40,30,500,30,Jowar,10:26:26 NPK
Black,45,40,30,500,30,Jowar,10:26:26 NPK
Black,50,40,30,500,30,Jowar,10:26:26 NPK
Black,55,40,30,500,30,Jowar,10:26:26 NPK
Black,60,40,30,500,30,Jowar,10:26:26 NPK
Black,40,20,40,600,35,Jowar,Urea
Black,45,20,40,600,35,Jowar,Urea
Black,50,20,40,600,35,Jowar,Urea
Black,55,20,40,600,35,Jowar,Urea
Black,60,20,40,600,35,Jowar,Urea
Black,40,25,20,400,25,Jowar,Urea
Black,45,25,20,400,25,Jowar,Urea
Black,50,25,20,400,25,Jowar,Urea
Black,55,25,20,400,25,Jowar,Urea
Black,60,25,20,400,25,Jowar,Urea
Black,40,30,25,500,30,Jowar,Urea
Black,45,30,25,500,30,Jowar,Urea
Black,50,30,25,500,30,Jowar,Urea
Black,55,30,25,500,30,Jowar,Urea
Black,60,30,25,500,30,Jowar,Urea
Black,40,35,30,600,35,Jowar,Urea
Black,45,35,30,600,35,Jowar,Urea
Black,50,35,30,600,35,Jowar,Urea
Black,55,35,30,600,35,Jowar,Urea
Black,60,35,30,600,35,Jowar,Urea
Black,40,40,35,400,25,Jowar,Urea
Black,45,40,35,400,25,Jowar,Urea
Black,50,40,35,400,25,Jowar,Urea
Black,55,40,35,400,25,Jowar,Urea
Black,60,40,35,400,25,Jowar,Urea
Black,120,60,120,900,20,Sugarcane,Urea
Black,125,60,120,900,20,Sugarcane,Urea
Black,130,60,120,900,20,Sugarcane,Urea
Black,135,60,120,900,20,Sugarcane,Urea
Black,140,60,120,900,20,Sugarcane,Urea
Black,145,60,120,900,20,Sugarcane,Urea
Black,150,60,120,900,20,Sugarcane,Urea
Black,120,65,125,1000,25,Sugarcane,Urea
Black,125,65,125,1000,25,Sugarcane,Urea
Black,130,65,125,1000,25,Sugarcane,Urea
Black,135,65,125,1000,25,Sugarcane,Urea
Black,140,65,125,1000,25,Sugarcane,Urea
Black,145,65,125,1000,25,Sugarcane,Urea
Black,150,65,125,1000,25,Sugarcane,Urea
Black,120,70,130,900,30,Sugarcane,Urea
Black,125,70,130,900,30,Sugarcane,Urea
Black,130,70,130,900,30,Sugarcane,Urea
Black,135,70,130,900,30,Sugarcane,Urea
Black,140,70,130,900,30,Sugarcane,Urea
Black,145,70,130,900,30,Sugarcane,Urea
Black,150,70,130,900,30,Sugarcane,Urea
Black,120,75,135,1000,35,Sugarcane,Urea
Black,125,75,135,1000,35,Sugarcane,Urea
Black,130,75,135,1000,35,Sugarcane,Urea
Black,135,75,135,1000,35,Sugarcane,Urea
Black,140,75,135,1000,35,Sugarcane,Urea
Black,145,75,135,1000,35,Sugarcane,Urea
Black,150,75,135,1000,35,Sugarcane,Urea
Black,120,80,140,900,20,Sugarcane,Urea
Black,125,80,140,900,20,Sugarcane,Urea
Black,130,80,140,900,20,Sugarcane,Urea
Black,135,80,140,900,20,Sugarcane,Urea
Black,140,80,140,900,20,Sugarcane,Urea
Black,145,80,140,900,20,Sugarcane,Urea
Black,150,80,140,900,20,Sugarcane,Urea
Black,120,85,145,1000,25,Sugarcane,Urea
Black,125,85,145,1000,25,Sugarcane,Urea
Black,130,85,145,1000,25,Sugarcane,Urea
Black,135,85,145,1000,25,Sugarcane,Urea
Black,140,85,145,1000,25,Sugarcane,Urea
Black,145,85,145,1000,25,Sugarcane,Urea
Black,150,85,145,1000,25,Sugarcane,Urea
Black,120,90,150,900,30,Sugarcane,Urea
Black,125,90,150,900,30,Sugarcane,Urea
Black,130,90,150,900,30,Sugarcane,Urea
Black,135,90,150,900,30,Sugarcane,Urea
Black,140,90,150,900,30,Sugarcane,Urea
Black,145,90,150,900,30,Sugarcane,Urea
Black,150,90,150,900,30,Sugarcane,Urea
Black,120,60,125,1000,35,Sugarcane,DAP
Black,125,60,125,1000,35,Sugarcane,DAP
Black,130,60,125,1000,35,Sugarcane,DAP
Black,135,60,125,1000,35,Sugarcane,DAP
Black,140,60,125,1000,35,Sugarcane,DAP
Black,145,60,125,1000,35,Sugarcane,DAP
Black,150,60,125,1000,35,Sugarcane,DAP
Black,120,65,130,900,20,Sugarcane,DAP
Black,125,65,130,900,20,Sugarcane,DAP
Black,130,65,130,900,20,Sugarcane,DAP
Black,135,65,130,900,20,Sugarcane,DAP
Black,140,65,130,900,20,Sugarcane,DAP
Black,145,65,130,900,20,Sugarcane,DAP
Black,150,65,130,900,20,Sugarcane,DAP
Black,120,70,135,1000,25,Sugarcane,DAP
Black,125,70,135,1000,25,Sugarcane,DAP
Black,130,70,135,1000,25,Sugarcane,DAP
Black,135,70,135,1000,25,Sugarcane,DAP
Black,140,70,135,1000,25,Sugarcane,DAP
Black,145,70,135,1000,25,Sugarcane,DAP
Black,150,70,135,1000,25,Sugarcane,DAP
Black,120,75,140,900,30,Sugarcane,DAP
Black,125,75,140,900,30,Sugarcane,DAP
Black,130,75,140,900,30,Sugarcane,DAP
Black,135,75,140,900,30,Sugarcane,DAP
Black,140,75,140,900,30,Sugarcane,DAP
Black,145,75,140,900,30,Sugarcane,DAP
Black,150,75,140,900,30,Sugarcane,DAP
Black,120,80,145,1000,35,Sugarcane,DAP
Black,125,80,145,1000,35,Sugarcane,DAP
Black,130,80,145,1000,35,Sugarcane,DAP
Black,135,80,145,1000,35,Sugarcane,DAP
Black,140,80,145,1000,35,Sugarcane,DAP
Black,145,80,145,1000,35,Sugarcane,DAP
Black,150,80,145,1000,35,Sugarcane,DAP
Black,120,85,150,900,20,Sugarcane,DAP
Black,125,85,150,900,20,Sugarcane,DAP
Black,130,85,150,900,20,Sugarcane,DAP
Black,135,85,150,900,20,Sugarcane,DAP
Black,140,85,150,900,20,Sugarcane,DAP
Black,145,85,150,900,20,Sugarcane,DAP
Black,150,85,150,900,20,Sugarcane,DAP
Black,120,90,120,1000,25,Sugarcane,DAP
Black,125,90,120,1000,25,Sugarcane,DAP
Black,130,90,120,1000,25,Sugarcane,DAP
Black,135,90,120,1000,25,Sugarcane,DAP
Black,140,90,120,1000,25,Sugarcane,DAP
Black,145,90,120,1000,25,Sugarcane,DAP
Black,150,90,120,1000,25,Sugarcane,DAP
Black,120,60,130,900,30,Sugarcane,MOP
Black,125,60,130,900,30,Sugarcane,MOP
Black,130,60,130,900,30,Sugarcane,MOP
Black,135,60,130,900,30,Sugarcane,MOP
Black,140,60,130,900,30,Sugarcane,MOP
Black,145,60,130,900,30,Sugarcane,MOP
Black,150,60,130,900,30,Sugarcane,MOP
Black,120,65,135,1000,35,Sugarcane,MOP
Black,125,65,135,1000,35,Sugarcane,MOP
Black,130,65,135,1000,35,Sugarcane,MOP
Black,135,65,135,1000,35,Sugarcane,MOP
Black,140,65,135,1000,35,Sugarcane,MOP
Black,145,65,135,1000,35,Sugarcane,MOP
Black,150,65,135,1000,35,Sugarcane,MOP
Black,120,70,140,900,20,Sugarcane,MOP
Black,125,70,140,900,20,Sugarcane,MOP
Black,130,70,140,900,20,Sugarcane,MOP
Black,135,70,140,900,20,Sugarcane,MOP
Black,140,70,140,900,20,Sugarcane,MOP
Black,145,70,140,900,20,Sugarcane,MOP
Black,150,70,140,900,20,Sugarcane,MOP
Black,120,75,145,1000,25,Sugarcane,MOP
Black,125,75,145,1000,25,Sugarcane,MOP
Black,130,75,145,1000,25,Sugarcane,MOP
Black,135,75,145,1000,25,Sugarcane,MOP
Black,140,75,145,1000,25,Sugarcane,MOP
Black,145,75,145,1000,25,Sugarcane,MOP
Black,150,75,145,1000,25,Sugarcane,MOP
Black,120,80,150,900,30,Sugarcane,MOP
Black,125,80,150,900,30,Sugarcane,MOP
Black,130,80,150,900,30,Sugarcane,MOP
Black,135,80,150,900,30,Sugarcane,MOP
Black,140,80,150,900,30,Sugarcane,MOP
Black,145,80,150,900,30,Sugarcane,MOP
Black,150,80,150,900,30,Sugarcane,MOP
Black,120,85,120,1000,35,Sugarcane,MOP
Black,125,85,120,1000,35,Sugarcane,MOP
Black,130,85,120,1000,35,Sugarcane,MOP
Black,135,85,120,1000,35,Sugarcane,MOP
Black,140,85,120,1000,35,Sugarcane,MOP
Black,145,85,120,1000,35,Sugarcane,MOP
Black,150,85,120,1000,35,Sugarcane,MOP
Black,120,90,125,900,20,Sugarcane,MOP
Black,125,90,125,900,20,Sugarcane,MOP
Black,130,90,125,900,20,Sugarcane,MOP
Black,135,90,125,900,20,Sugarcane,MOP
Black,140,90,125,900,20,Sugarcane,MOP
Black,145,90,125,900,20,Sugarcane,MOP
Black,150,90,125,900,20,Sugarcane,MOP
Black,120,60,135,1000,25,Sugarcane,Urea
Black,125,60,135,1000,25,Sugarcane,Urea
Black,130,60,135,1000,25,Sugarcane,Urea
Black,135,60,135,1000,25,Sugarcane,Urea
Black,140,60,135,1000,25,Sugarcane,Urea
Black,145,60,135,1000,25,Sugarcane,Urea
Black,150,60,135,1000,25,Sugarcane,Urea
Black,120,65,140,900,30,Sugarcane,Urea
Black,125,65,140,900,30,Sugarcane,Urea
Black,130,65,140,900,30,Sugarcane,Urea
Black,135,65,140,900,30,Sugarcane,Urea
Black,140,65,140,900,30,Sugarcane,Urea
Black,145,65,140,900,30,Sugarcane,Urea
Black,150,65,140,900,30,Sugarcane,Urea
Black,120,70,145,1000,35,Sugarcane,Urea
Black,125,70,145,1000,35,Sugarcane,Urea
Black,130,70,145,1000,35,Sugarcane,Urea
Black,135,70,145,1000,35,Sugarcane,Urea
Black,140,70,145,1000,35,Sugarcane,Urea
Black,145,70,145,1000,35,Sugarcane,Urea
Black,150,70,145,1000,35,Sugarcane,Urea
Black,120,75,150,900,20,Sugarcane,Urea
Black,125,75,150,900,20,Sugarcane,Urea
Black,130,75,150,900,20,Sugarcane,Urea
Black,135,75,150,900,20,Sugarcane,Urea
Black,140,75,150,900,20,Sugarcane,Urea
Black,145,75,150,900,20,Sugarcane,Urea
Black,150,75,150,900,20,Sugarcane,Urea
Black,120,80,120,1000,25,Sugarcane,Urea
Black,125,80,120,1000,25,Sugarcane,Urea
Black,130,80,120,1000,25,Sugarcane,Urea
Black,135,80,120,1000,25,Sugarcane,Urea
Black,140,80,120,1000,25,Sugarcane,Urea
Black,145,80,120,1000,25,Sugarcane,Urea
Black,150,80,120,1000,25,Sugarcane,Urea
Black,120,85,125,900,30,Sugarcane,Urea
Black,125,85,125,900,30,Sugarcane,Urea
Black,130,85,125,900,30,Sugarcane,Urea
Black,135,85,125,900,30,Sugarcane,Urea
Black,140,85,125,900,30,Sugarcane,Urea
Black,145,85,125,900,30,Sugarcane,Urea
Black,150,85,125,900,30,Sugarcane,Urea
Black,120,90,130,1000,35,Sugarcane,Urea
Black,125,90,130,1000,35,Sugarcane,Urea
Black,130,90,130,1000,35,Sugarcane,Urea
Black,135,90,130,1000,35,Sugarcane,Urea
Black,140,90,130,1000,35,Sugarcane,Urea
Black,145,90,130,1000,35,Sugarcane,Urea
Black,150,90,130,1000,35,Sugarcane,Urea
Black,120,60,140,900,20,Sugarcane,DAP
Black,125,60,140,900,20,Sugarcane,DAP
Black,130,60,140,900,20,Sugarcane,DAP
Black,135,60,140,900,20,Sugarcane,DAP
Black,140,60,140,900,20,Sugarcane,DAP
Black,145,60,140,900,20,Sugarcane,DAP
Black,150,60,140,900,20,Sugarcane,DAP
Black,120,65,145,1000,25,Sugarcane,DAP
